d_date k k delta_z delta_max_at delta_min_at delta_dewp
2004-07-04 0.95552 0.977507 0.5455919991707 -1.7 -8.5 -2.8
2004-07-05 0.953529 0.961756 0.5455919991707 -1.4 -7.9 -2.7
2004-07-06 0.941574 0.941233 0.5455919991707 -1.5 -8.5 -2.3
2004-07-07 0.926375 0.956644 0.5455919991707 -3.1 -8.5 -1.1
2004-07-08 0.91736 0.782984 0.5455919991707 -2.5 -7.9 0
2004-07-09 0.953267 0.982414 0.5455919991707 -1.4 -7.5 -2.1
2004-07-10 0.961719 0.954099 0.5455919991707 -2.5 -5.3 -3
2004-07-11 0.942428 0.966 0.5455919991707 -1.7 -7.8 -3.7
2004-07-12 0.955503 0.956383 0.5455919991707 -2.2 -8.4 -4
2004-07-13 0.943589 0.961727 0.5455919991707 -1.2 -6.7 -4
2004-07-14 0.964136 0.964689 0.5455919991707 -1.2 -8.7 -2.3
2004-07-15 0.953556 0.850716 0.5455919991707 -4.2 -7.1 -1.8
2004-07-16 0.941831 0.962294 0.5455919991707 -3.5 -9.7 -0.2
2004-07-17 0.948125 0.951253 0.5455919991707 -3.1 -7.5 -1.6
2004-07-18 0.959903 0.956864 0.5455919991707 -3.5 -8.5 -1.4
2004-07-19 0.963036 0.956265 0.5455919991707 -3.2 -9.6 -0.8
2004-07-20 0.949788 0.974074 0.5455919991707 -2.8 -6.6 -2.4
2004-07-21 0.9488 0.969187 0.5455919991707 -2.8 -8.5 -1.9
2004-07-22 0.94344 0.959339 0.5455919991707 -3.6 -6.8 -1.1
2004-07-23 0.977749 0.964631 0.5455919991707 -4.4 -8.6 -0.6
2004-07-24 0.961908 0.943372 0.5455919991707 -2.1 -7.7 -3
2004-07-25 0.971198 0.952409 0.5455919991707 -2.8 -8.2 -3.5
2004-07-26 0.954927 0.94871 0.5455919991707 -1.9 -10.1 -6
2004-07-27 0.955577 0.95565 0.5455919991707 -2.4 -6 -2.4
2004-07-28 0.952682 0.964326 0.5455919991707 -2.1 -10.1 -0.0999999
2004-07-29 0.957932 0.967678 0.5455919991707 -3 -9.2 -1.6
2004-07-30 0.956278 0.967669 0.5455919991707 -2.1 -8.8 -1.8
2004-07-31 0.976235 0.936052 0.5455919991707 -1.6 -6.7 -3.1
2005-07-01 0.965248 0.963378 0.5455919991707 -1.4 -6.4 -5.1
2005-07-02 0.953959 0.978501 0.5455919991707 -1.3 -7.5 -4.9
2005-07-03 0.952126 0.983148 0.5455919991707 -1 -8.1 -4.8
2005-07-04 0.96467 0.975846 0.5455919991707 -1.7 -6.3 -4.2
2005-07-05 0.955733 0.975533 0.5455919991707 -1.7 -7.3 -5.9
2005-07-06 0.9616 0.967169 0.5455919991707 -0.900002 -7.6 -4.4
2005-07-07 0.96627 0.977584 0.5455919991707 -1.9 -7.3 -3.5
2005-07-08 0.958282 0.973243 0.5455919991707 -1.9 -6 -3.5
2005-07-09 0.946082 0.97063 0.5455919991707 -2.3 -5.2 -3.6
2005-07-10 0.971643 0.968948 0.5455919991707 -1.8 -6.2 -3.7
2005-07-11 0.956171 0.977651 0.5455919991707 -1.4 -3.9 -3.2
2005-07-12 0.980408 0.965847 0.5455919991707 -0.200001 -6.6 -6
2005-07-13 0.949293 0.960351 0.5455919991707 -1.5 -8.2 -6.1
2005-07-14 0.954541 0.946772 0.5455919991707 0.0999985 -7.4 -8.3
2005-07-15 0.956403 0.934233 0.5455919991707 -0.100002 -6.9 -6.4
2005-07-16 0.971014 0.974769 0.5455919991707 -0.599998 -3.7 -5.4
2005-07-17 0.961845 0.969215 0.5455919991707 -1.1 -7.8 -5
2005-07-18 0.977175 0.963307 0.5455919991707 -0.799999 -5.9 -6.3
2005-07-19 0.966537 0.963321 0.5455919991707 -0.700001 -6.3 -4.9
2005-07-20 0.93307 0.959176 0.5455919991707 -1.3 -22.6 -2.1
2005-07-21 0.826415 0.96327 0.5455919991707 -3 -3.8 -2.9
2005-07-22 0.949489 0.962452 0.5455919991707 -0.200001 -5.1 -3.9
2005-07-23 0.958429 0.964833 0.5455919991707 -0.900002 -5.5 -3.7
2005-07-24 0.952324 0.969469 0.5455919991707 -1.4 -6.8 -3.9
2005-07-25 0.95119 0.977109 0.5455919991707 -2 -7 -2.4
2005-07-26 0.96659 0.979207 0.5455919991707 -1.1 -6.2 -4.9
2005-07-27 0.961655 0.974794 0.5455919991707 -2 -5.5 -3.3
2005-07-28 0.939152 0.976521 0.5455919991707 -1.7 -5.5 -1.8
2005-07-29 0.964972 0.976864 0.5455919991707 0.799999 -6.7 -4.1
2005-07-30 0.926494 0.972014 0.5455919991707 -1.3 -5.7 -4
2005-07-31 0.947063 0.969414 0.5455919991707 -2 -5.7 -5
2003-07-01 0.943824 0.919636 -0.5455919991707 1.4 8.4 4.5
2003-07-02 0.885622 0.839195 -0.5455919991707 0.799999 5 2.4
2003-07-03 0.912022 0.862839 -0.5455919991707 1.2 5.4 3.6
2003-07-04 0.898822 0.854164 -0.5455919991707 1.3 5.6 4.9
2003-07-05 0.88259 0.821011 -0.5455919991707 -0.0999985 5.5 4.6
2003-07-06 0.919048 0.860807 -0.5455919991707 1.2 7.7 1.8
2003-07-07 0.907021 0.872119 -0.5455919991707 0.600002 6.7 5.2
2003-07-08 0.808293 0.771557 -0.5455919991707 1.4 5.1 5.6
2003-07-10 0.921599 0.953142 -0.5455919991707 1.3 4.9 6.2
2003-07-11 0.944908 0.919195 -0.5455919991707 0.5 5.5 5.9
2003-07-14 0.959821 0.940018 -0.5455919991707 -0.100002 5.4 4
2003-07-15 0.955418 0.970884 -0.5455919991707 0.100002 7.1 3.1
2003-07-16 0.958763 0.959062 -0.5455919991707 -0.299999 5.5 4.7
2003-07-17 0.957509 0.735634 -0.5455919991707 0.200001 5.5 6.1
2003-07-21 0.898174 0.948709 -0.5455919991707 0.900002 6.7 1.1
2003-07-22 0.982213 0.803935 -0.5455919991707 1.8 6.4 5.1
2003-07-23 0.922171 0.982826 -0.5455919991707 1.2 6.5 3.7
2003-07-24 0.982215 0.973348 -0.5455919991707 2.6 5.6 1.5
2003-07-25 0.986653 0.999897 -0.5455919991707 2.2 8.3 -0.7
2003-07-26 0.992775 0.924636 -0.5455919991707 -0.299999 7.5 5.6
2003-07-27 0.983877 0.96948 -0.5455919991707 1.8 5.3 4.6
2003-07-28 0.960844 0.956733 -0.5455919991707 0.5 5.8 3.6
2004-07-01 0.916712 0.948966 -0.5455919991707 1.7 9.9 2.7
2004-07-02 0.934803 0.954752 -0.5455919991707 1.4 8 3.1
2004-07-03 0.956383 0.886162 -0.5455919991707 2.1 7.5 4.5
2004-07-04 0.977507 0.95552 -0.5455919991707 1.7 8.5 2.8
2004-07-05 0.961756 0.953529 -0.5455919991707 1.4 7.9 2.7
2004-07-06 0.941233 0.941574 -0.5455919991707 1.5 8.5 2.3
2004-07-07 0.956644 0.926375 -0.5455919991707 3.1 8.5 1.1
2004-07-08 0.782984 0.91736 -0.5455919991707 2.5 7.9 0
2004-07-09 0.982414 0.953267 -0.5455919991707 1.4 7.5 2.1
2004-07-10 0.954099 0.961719 -0.5455919991707 2.5 5.3 3
2004-07-11 0.966 0.942428 -0.5455919991707 1.7 7.8 3.7
2004-07-12 0.956383 0.955503 -0.5455919991707 2.2 8.4 4
2004-07-13 0.961727 0.943589 -0.5455919991707 1.2 6.7 4
2004-07-14 0.964689 0.964136 -0.5455919991707 1.2 8.7 2.3
2004-07-15 0.850716 0.953556 -0.5455919991707 4.2 7.1 1.8
2004-07-16 0.962294 0.941831 -0.5455919991707 3.5 9.7 0.2
2004-07-17 0.951253 0.948125 -0.5455919991707 3.1 7.5 1.6
2004-07-18 0.956864 0.959903 -0.5455919991707 3.5 8.5 1.4
2004-07-19 0.956265 0.963036 -0.5455919991707 3.2 9.6 0.8
2004-07-20 0.974074 0.949788 -0.5455919991707 2.8 6.6 2.4
2004-07-21 0.969187 0.9488 -0.5455919991707 2.8 8.5 1.9
2004-07-22 0.959339 0.94344 -0.5455919991707 3.6 6.8 1.1
2004-07-23 0.964631 0.977749 -0.5455919991707 4.4 8.6 0.6
2004-07-24 0.943372 0.961908 -0.5455919991707 2.1 7.7 3
2004-07-25 0.952409 0.971198 -0.5455919991707 2.8 8.2 3.5
2004-07-26 0.94871 0.954927 -0.5455919991707 1.9 10.1 6
2004-07-27 0.95565 0.955577 -0.5455919991707 2.4 6 2.4
2004-07-28 0.964326 0.952682 -0.5455919991707 2.1 10.1 0.0999999
2004-07-29 0.967678 0.957932 -0.5455919991707 3 9.2 1.6
2004-07-30 0.967669 0.956278 -0.5455919991707 2.1 8.8 1.8
2004-07-31 0.936052 0.976235 -0.5455919991707 1.6 6.7 3.1
2005-07-01 0.963378 0.965248 -0.5455919991707 1.4 6.4 5.1
2005-07-02 0.978501 0.953959 -0.5455919991707 1.3 7.5 4.9
2005-07-03 0.983148 0.952126 -0.5455919991707 1 8.1 4.8
2005-07-04 0.975846 0.96467 -0.5455919991707 1.7 6.3 4.2
2005-07-05 0.975533 0.955733 -0.5455919991707 1.7 7.3 5.9
2005-07-06 0.967169 0.9616 -0.5455919991707 0.900002 7.6 4.4
2005-07-07 0.977584 0.96627 -0.5455919991707 1.9 7.3 3.5
2005-07-08 0.973243 0.958282 -0.5455919991707 1.9 6 3.5
2005-07-09 0.97063 0.946082 -0.5455919991707 2.3 5.2 3.6
2005-07-10 0.968948 0.971643 -0.5455919991707 1.8 6.2 3.7
2005-07-11 0.977651 0.956171 -0.5455919991707 1.4 3.9 3.2
2005-07-12 0.965847 0.980408 -0.5455919991707 0.200001 6.6 6
2005-07-13 0.960351 0.949293 -0.5455919991707 1.5 8.2 6.1
2005-07-14 0.946772 0.954541 -0.5455919991707 -0.0999985 7.4 8.3
2005-07-15 0.934233 0.956403 -0.5455919991707 0.100002 6.9 6.4
2005-07-16 0.974769 0.971014 -0.5455919991707 0.599998 3.7 5.4
2005-07-17 0.969215 0.961845 -0.5455919991707 1.1 7.8 5
2005-07-18 0.963307 0.977175 -0.5455919991707 0.799999 5.9 6.3
2005-07-19 0.963321 0.966537 -0.5455919991707 0.700001 6.3 4.9
2005-07-20 0.959176 0.93307 -0.5455919991707 1.3 22.6 2.1
2005-07-21 0.96327 0.826415 -0.5455919991707 3 3.8 2.9
2005-07-22 0.962452 0.949489 -0.5455919991707 0.200001 5.1 3.9
2005-07-23 0.964833 0.958429 -0.5455919991707 0.900002 5.5 3.7
2005-07-24 0.969469 0.952324 -0.5455919991707 1.4 6.8 3.9
2005-07-25 0.977109 0.95119 -0.5455919991707 2 7 2.4
2005-07-26 0.979207 0.96659 -0.5455919991707 1.1 6.2 4.9
2005-07-27 0.974794 0.961655 -0.5455919991707 2 5.5 3.3
2005-07-28 0.976521 0.939152 -0.5455919991707 1.7 5.5 1.8
2005-07-29 0.976864 0.964972 -0.5455919991707 -0.799999 6.7 4.1
2005-07-30 0.972014 0.926494 -0.5455919991707 1.3 5.7 4
2005-07-31 0.969414 0.947063 -0.5455919991707 2 5.7 5
